INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (1,'Alice da Silva','86739605','78057358035','F','1997-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (163,'Miguel Coelho','59411843','80072003741','M','1971-2-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (164,'Miguel Pires','74624150','33397226969','M','2002-6-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (165,'Miguel de Paula','86749254','24334739387','M','1975-9-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (166,'Miguel Correia','38300109','95249493120','M','2000-3-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (167,'Miguel Miranda','9059493','81190316582','M','2000-11-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (168,'Miguel de Jesus','32113288','20358310197','M','1966-7-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (169,'Miguel Duarte','46956602','5048997682','M','1988-1-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (170,'Miguel Freitas','58229273','27432478886','M','1985-6-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (171,'Miguel Barros','34825061','46252164022','M','1960-9-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (172,'Miguel de Andrade','14030272','4399676382','M','1960-12-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (173,'Miguel Campos','5932892','76865838247','M','1968-10-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (174,'Miguel Sántos','62847722','17546431406','M','1994-10-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (175,'Miguel de Melo','15540076','80886166629','M','1971-12-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (176,'Miguel da Cruz','44110430','45785312882','M','1969-4-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (177,'Miguel Reis','6420662','63072059447','M','1980-11-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (178,'Miguel Guimaraes','96417844','73176327818','M','1973-10-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (179,'Miguel Moraes','84545971','36240114501','M','1969-9-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (180,'Miguel do Carmo','48065','59088278035','M','1962-5-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (181,'Miguel dos Reis','78982936','44159120065','M','1972-11-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (182,'Miguel Viana','85308878','70186554466','M','1962-2-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (183,'Miguel de Castro','37509744','31036408359','M','1973-8-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (184,'Miguel Silveira','10899557','6251315979','M','1981-2-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (185,'Miguel Moura','48075722','18122894161','M','1989-1-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (186,'Miguel Brito','8665867','49809983639','M','2002-5-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (187,'Miguel Neves','91706772','19772878749','M','1976-4-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (188,'Miguel Carneiro','53212938','23631882262','M','1981-8-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (189,'Miguel Melo','60156140','66153724706','M','1997-8-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (190,'Miguel Medeiros','47909977','57464179584','M','1983-9-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (191,'Miguel Cordeiro','6621682','21749343560','M','1983-12-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (192,'Miguel Conceição','34995774','87412995702','M','1992-11-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (193,'Miguel Farias','42911730','84863599039','M','1986-9-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (194,'Miguel Dantas','86612538','37463930491','M','1997-6-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (195,'Miguel Cavalcante','2985480','21866615002','M','1974-3-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (196,'Miguel da Rocha','76361540','30886021745','M','1966-2-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (197,'Miguel de Assis','17331321','44012008166','M','1992-11-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (198,'Miguel Braga','61917876','76022417471','M','1979-2-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (199,'Miguel Cruz','68644635','2703393025','M','2000-3-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (200,'Miguel Siqueira','23857493','28569566058','M','1962-7-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (201,'Sophia da Silva','38726899','46784615103','F','1968-7-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (202,'Sophia dos Santos','68653863','75325592185','F','1994-8-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (203,'Sophia Pereira','95700232','37471085071','F','1971-5-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (204,'Sophia Alves','81297237','30544297707','F','1969-8-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (205,'Sophia Ferreira','4667967','89776255066','F','1998-8-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (206,'Sophia de Oliveira','81423292','55411374462','F','1962-11-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (207,'Sophia Silva','65848770','40297350923','F','1994-9-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (208,'Sophia Rodrigues','82941851','70196282789','F','1981-2-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (209,'Sophia de Souza','72524784','52582756521','F','1978-11-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (210,'Sophia Gomes','66737550','68277183323','F','1968-1-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (211,'Sophia Santos','76664861','79959204362','F','1960-12-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (212,'Sophia Oliveira','79211784','26113346783','F','1995-3-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (213,'Sophia Ribeiro','20946938','83940193312','F','1981-12-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (214,'Sophia Martins','13319468','83071937014','F','2004-11-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (215,'Sophia Gonçalves','70533539','93470904574','F','1968-6-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (216,'Sophia Soares','39757202','61995803159','F','1968-9-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (217,'Sophia Barbosa','81053209','14980908977','F','1966-5-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (218,'Sophia Lopes','93989134','96474068321','F','1967-2-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (219,'Sophia Vieira','45185589','94233363013','F','2003-7-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (220,'Sophia Souza','10401128','3378317974','F','1998-8-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (221,'Sophia Fernandes','7185135','18541462564','F','1993-9-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (222,'Sophia Lima','54093580','65325882761','F','1975-7-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (223,'Sophia Costa','17166584','96940628716','F','1974-7-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (224,'Sophia Batista','36896029','59077190517','F','1972-1-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (225,'Sophia Dias','4575257','4206952899','F','1981-8-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (226,'Sophia Moreira','7305969','38446203280','F','1969-8-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (227,'Sophia de Lima','6491291','60890033772','F','1976-1-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (228,'Sophia de Sousa','99722882','63356993251','F','1980-8-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (229,'Sophia Nunes','88982983','47346668669','F','2001-8-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (230,'Sophia da Costa','71886630','92793872010','F','1986-9-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (231,'Sophia de Almeida','44189101','51699464188','F','1965-10-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (232,'Sophia Mendes','13270877','93781948659','F','1983-7-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (233,'Sophia Carvalho','6876570','10016685930','F','1997-9-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (234,'Sophia Araujo','17088467','57764204828','F','2002-6-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (235,'Sophia Cardoso','73795139','34608956769','F','1997-4-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (236,'Sophia Teixeira','8784429','17614355751','F','1965-8-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (237,'Sophia Marques','76451866','44464573229','F','1968-8-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (238,'Sophia do Nascimento','66811123','77618733613','F','1964-2-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (239,'Sophia Almeida','38204273','47594862435','F','1984-10-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (240,'Sophia Ramos','56181778','50584146865','F','1981-9-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (241,'Sophia Machado','7676750','78694301449','F','1966-8-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (242,'Sophia Rocha','47949113','31152651431','F','1993-11-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (243,'Sophia Nascimento','67798774','48745658317','F','1995-10-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (244,'Sophia de Araujo','9219017','65883283063','F','1975-5-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (245,'Sophia da Conceiçao','35734624','17116112488','F','1976-8-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (246,'Sophia Bezerra','19279924','20547586467','F','2004-2-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (247,'Sophia Sousa','2759539','73718191867','F','2001-5-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (248,'Sophia Borges','70637944','89301845981','F','1979-5-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (249,'Sophia Santana','19539344','851713602','F','1978-10-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (250,'Sophia de Carvalho','7345290','83554405468','F','1982-6-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (251,'Sophia Aparecido','3782572','28795970162','F','1977-12-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (252,'Sophia Pinto','26408911','14537466840','F','1990-5-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (253,'Sophia Pinheiro','25611524','66476228722','F','1964-5-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (254,'Sophia Monteiro','55894735','80178818671','F','2004-3-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (255,'Sophia Andrade','71490961','94552847660','F','1963-8-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (256,'Sophia Leite','43133702','79191185665','F','1968-6-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (257,'Sophia Correa','88195758','23866854416','F','1982-10-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (258,'Sophia Nogueira','79807944','34239335100','F','1977-8-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (259,'Sophia Garcia','78153778','4406091444','F','1973-8-27');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (260,'Sophia de Freitas','59998684','63474786770','F','1960-9-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (261,'Sophia Henrique','27475079','38070866569','F','2003-11-29');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (262,'Sophia Tavares','86775091','66982696073','F','2000-7-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (263,'Sophia Coelho','90221619','69585008167','F','1998-1-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (264,'Sophia Pires','89484353','89051800665','F','1982-6-6');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (265,'Sophia de Paula','76836808','77730344949','F','1989-6-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (266,'Sophia Correia','92166334','46753533691','F','1987-8-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (267,'Sophia Miranda','1063648','74550444071','F','1995-8-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (268,'Sophia de Jesus','66269790','54638977518','F','1975-9-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (269,'Sophia Duarte','299374','59247315133','F','1985-11-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (270,'Sophia Freitas','6671732','11293949628','F','1987-10-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (271,'Sophia Barros','85480997','85654750461','F','2000-5-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (272,'Sophia de Andrade','73344324','18911438480','F','1982-3-28');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (273,'Sophia Campos','97028026','50661115763','F','1988-8-31');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (274,'Sophia Sántos','87986178','54281310858','F','1969-6-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (275,'Sophia de Melo','26082984','30609585896','F','1962-12-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (276,'Sophia da Cruz','35148343','63037247166','F','1965-11-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (277,'Sophia Reis','26880357','26169595766','F','1987-5-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (278,'Sophia Guimaraes','26417478','67036294268','F','1974-11-30');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (279,'Sophia Moraes','20633488','97852295275','F','1999-5-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (280,'Sophia do Carmo','27506545','95436744861','F','2002-1-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (281,'Sophia dos Reis','49616599','60862021214','F','2003-10-20');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (282,'Sophia Viana','2633063','20821276423','F','2004-9-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (283,'Sophia de Castro','96341544','68251815566','F','1974-4-25');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (284,'Sophia Silveira','67568947','57345405815','F','1975-1-14');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (285,'Sophia Moura','86302549','63786866942','F','1981-2-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (286,'Sophia Brito','51893033','2366201066','F','1972-5-16');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (287,'Sophia Neves','86557134','97301693635','F','1962-12-7');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (288,'Sophia Carneiro','66857932','74850328030','F','1970-3-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (289,'Sophia Melo','75626893','44783642100','F','2002-8-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (290,'Sophia Medeiros','62285190','60518797689','F','1969-11-23');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (291,'Sophia Cordeiro','5037560','20554330420','F','2003-1-13');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (292,'Sophia Conceição','25452934','40188239709','F','1987-5-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (293,'Sophia Farias','1024572','29510482226','F','1970-10-8');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (294,'Sophia Dantas','2118082','76378402585','F','1965-5-26');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (295,'Sophia Cavalcante','94724010','95979525155','F','1991-11-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (296,'Sophia da Rocha','31811435','83164630898','F','1995-7-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (297,'Sophia de Assis','87011711','44099595219','F','1983-8-15');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (298,'Sophia Braga','45238470','96868832307','F','1991-11-4');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (299,'Sophia Cruz','17611078','35052450494','F','1964-12-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (300,'Sophia Siqueira','16690043','89677396595','F','1970-1-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (301,'Arthur da Silva','17161192','25166612820','M','1990-3-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (302,'Arthur dos Santos','57345627','7951597724','M','2002-11-24');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (303,'Arthur Pereira','67229706','22013781301','M','1997-9-22');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (304,'Arthur Alves','40647027','24277970709','M','2000-4-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (305,'Arthur Ferreira','35605357','80612514097','M','1964-12-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (306,'Arthur de Oliveira','57266590','82034909996','M','2001-12-1');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (307,'Arthur Silva','91040318','16939464137','M','1974-1-21');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (308,'Arthur Rodrigues','35623599','73370944485','M','1993-8-9');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (309,'Arthur de Souza','65695988','63434864386','M','1993-4-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (310,'Arthur Gomes','2560402','97160222567','M','1991-8-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (311,'Arthur Santos','69050862','89764834744','M','2002-11-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (312,'Arthur Oliveira','80531631','92163667212','M','1997-10-3');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (313,'Arthur Ribeiro','99272678','60005344261','M','1972-8-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (314,'Arthur Martins','95060228','42126259290','M','1985-4-5');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (315,'Arthur Gonçalves','27524692','70838855794','M','1983-2-18');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (316,'Arthur Soares','69466780','74124223084','M','1999-12-10');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (317,'Arthur Barbosa','93992008','55528310154','M','1990-8-12');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (318,'Arthur Lopes','34342425','83162981469','M','1990-7-2');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (319,'Arthur Vieira','58911959','66248819486','M','1966-6-17');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (320,'Arthur Souza','98766158','71979115436','M','2000-2-19');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (321,'Arthur Fernandes','10778816','52315871459','M','1995-10-11');
INSERT INTO PESSOAS (SEQUENCIA, NOME, RG, CPF, SEXO, DATANASCIMENTO) VALUES (322,'Arthur Lima','63102448','5107552810','M','1979-12-14');
